*Airport,Link_Id,Node1_Id,Node1_Longitude,Node1_Latitude,Node1_Altitude,Node1_Type,Node2_Id,Node2_Longitude,Node2_Latitude,Node2_Altitude,Node2_Type,Link_Type
RKPC,RKPC-25=TX42,RKPC-25,126.4975890223668,33.51484896273685,0,Runway,RKPC-TX42,126.4985254758227,33.51335625066661,0,Taxiway,Taxiway
RKPC,RKPC-25=RWY1,RKPC-25,126.4975890223668,33.51484896273685,0,Runway,RKPC-RWY1,126.4963927712756,33.51420834355449,0,Runway,Runway
RKPC,RKPC-RWY1=RWY2,RKPC-RWY1,126.4963927712756,33.51420834355449,0,Runway,RKPC-RWY2,126.4941498238018,33.51308492636926,0,Runway,Runway
RKPC,RKPC-RWY1=TX43,RKPC-RWY1,126.4963927712756,33.51420834355449,0,Runway,RKPC-TX43,126.4971226241434,33.51356296190049,0,Taxiway,Taxiway
RKPC,RKPC-RWY2=TX39,RKPC-RWY2,126.4941498238018,33.51308492636926,0,Runway,RKPC-TX39,126.495771586978,33.51193185652798,0,Taxiway,Taxiway
RKPC,RKPC-RWY2=RWY3,RKPC-RWY2,126.4941498238018,33.51308492636926,0,Runway,RKPC-RWY3,126.4926865624265,33.51230271296367,0,Runway,Runway
RKPC,RKPC-RWY3=RWY13,RKPC-RWY3,126.4926865624265,33.51230271296367,0,Runway,RKPC-RWY13,126.4943713384918,33.51126660323386,0,Runway,Runway
RKPC,RKPC-RWY3=RWY4,RKPC-RWY3,126.4926865624265,33.51230271296367,0,Runway,RKPC-RWY4,126.4875589536131,33.50975428306673,0,Runway,Runway
RKPC,RKPC-RWY3=13,RKPC-RWY3,126.4926865624265,33.51230271296367,0,Runway,RKPC-13,126.4878577318616,33.51519576295382,0,Runway,Runway
RKPC,RKPC-RWY4=TX35,RKPC-RWY4,126.4875589536131,33.50975428306673,0,Runway,RKPC-TX35,126.4910606397363,33.51023351233777,0,Taxiway,Taxiway
RKPC,RKPC-RWY4=RWY5,RKPC-RWY4,126.4875589536131,33.50975428306673,0,Runway,RKPC-RWY5,126.485011246094,33.50835367915723,0,Runway,Runway
RKPC,RKPC-RWY5=RWY6,RKPC-RWY5,126.485011246094,33.50835367915723,0,Runway,RKPC-RWY6,126.4830951568304,33.50736373249933,0,Runway,Runway
RKPC,RKPC-RWY5=TX27,RKPC-RWY5,126.485011246094,33.50835367915723,0,Runway,RKPC-TX27,126.4882946049147,33.50882896184709,0,Taxiway,Taxiway
RKPC,RKPC-RWY6=TX22,RKPC-RWY6,126.4830951568304,33.50736373249933,0,Runway,RKPC-TX22,126.4856169594846,33.50762988281966,0,Taxiway,Taxiway
RKPC,RKPC-RWY6=TX15,RKPC-RWY6,126.4830951568304,33.50736373249933,0,Runway,RKPC-TX15,126.4816097403718,33.50549888185176,0,Taxiway,Taxiway
RKPC,RKPC-RWY6=RWY7,RKPC-RWY6,126.4830951568304,33.50736373249933,0,Runway,RKPC-RWY7,126.4808833769896,33.50623012956757,0,Runway,Runway
RKPC,RKPC-RWY7=RWY8,RKPC-RWY7,126.4808833769896,33.50623012956757,0,Runway,RKPC-RWY8,126.4771543393314,33.50430955047612,0,Runway,Runway
RKPC,RKPC-RWY7=TX12,RKPC-RWY7,126.4808833769896,33.50623012956757,0,Runway,RKPC-TX12,126.4792525408777,33.50430275441722,0,Taxiway,Taxiway
RKPC,RKPC-RWY8=TX10,RKPC-RWY8,126.4771543393314,33.50430955047612,0,Runway,RKPC-TX10,126.4779138635489,33.50330773581808,0,Taxiway,Taxiway
RKPC,RKPC-RWY8=TX7,RKPC-RWY8,126.4771543393314,33.50430955047612,0,Runway,RKPC-TX7,126.4749763458231,33.50222544832068,0,Taxiway,Taxiway
RKPC,RKPC-RWY8=RWY9,RKPC-RWY8,126.4771543393314,33.50430955047612,0,Runway,RKPC-RWY9,126.4723199473136,33.50184701120689,0,Runway,Runway
RKPC,RKPC-RWY9=TX5,RKPC-RWY9,126.4723199473136,33.50184701120689,0,Runway,RKPC-TX5,126.4728471079443,33.50019470455091,0,Taxiway,Taxiway
RKPC,RKPC-RWY9=RWY10,RKPC-RWY9,126.4723199473136,33.50184701120689,0,Runway,RKPC-RWY10,126.4701015057034,33.5007548634596,0,Runway,Runway
RKPC,RKPC-RWY10=07,RKPC-RWY10,126.4701015057034,33.5007548634596,0,Runway,RKPC-07,126.4686122243858,33.50000031270943,0,Runway,Runway
RKPC,RKPC-RWY10=TX2,RKPC-RWY10,126.4701015057034,33.5007548634596,0,Runway,RKPC-TX2,126.4699485707538,33.49969592778787,0,Taxiway,Taxiway
RKPC,RKPC-07=TX1,RKPC-07,126.4686122243858,33.50000031270943,0,Runway,RKPC-TX1,126.4690932496764,33.4992882304859,0,Taxiway,Taxiway
RKPC,RKPC-31=TX45,RKPC-31,126.5002282084472,33.50775242295848,0,Runway,RKPC-TX45,126.5036380016276,33.50572774820889,0,Taxiway,Taxiway
RKPC,RKPC-31=RWY11,RKPC-31,126.5002282084472,33.50775242295848,0,Runway,RKPC-RWY11,126.4969178551293,33.50974641569564,0,Runway,Runway
RKPC,RKPC-RWY11=RWY12,RKPC-RWY11,126.4969178551293,33.50974641569564,0,Runway,RKPC-RWY12,126.4959155262568,33.51036273482769,0,Runway,Runway
RKPC,RKPC-RWY11=RP37,RKPC-RWY11,126.4969178551293,33.50974641569564,0,Runway,RKPC-RP37,126.4964406466234,33.50927738041069,0,Ramp,Taxiway
RKPC,RKPC-RWY12=TX38,RKPC-RWY12,126.4959155262568,33.51036273482769,0,Runway,RKPC-TX38,126.4963869643793,33.51107748067146,0,Taxiway,Taxiway
RKPC,RKPC-RWY12=RWY14,RKPC-RWY12,126.4959155262568,33.51036273482769,0,Runway,RKPC-RWY14,126.4954239782953,33.51065730218503,0,Runway,Runway
RKPC,RKPC-RWY12=RP34,RKPC-RWY12,126.4959155262568,33.51036273482769,0,Runway,RKPC-RP34,126.4954212175411,33.51001438529513,0,Ramp,Taxiway
RKPC,RKPC-RWY13=TX39,RKPC-RWY13,126.4943713384918,33.51126660323386,0,Runway,RKPC-TX39,126.495771586978,33.51193185652798,0,Taxiway,Taxiway
RKPC,RKPC-RWY13=TX37,RKPC-RWY13,126.4943713384918,33.51126660323386,0,Runway,RKPC-TX37,126.4931966892751,33.51063651530566,0,Taxiway,Taxiway
RKPC,RKPC-RWY13=RWY14,RKPC-RWY13,126.4943713384918,33.51126660323386,0,Runway,RKPC-RWY14,126.4954239782953,33.51065730218503,0,Runway,Runway
RKPC,RKPC-RWY14=RP34,RKPC-RWY14,126.4954239782953,33.51065730218503,0,Runway,RKPC-RP34,126.4954212175411,33.51001438529513,0,Ramp,Taxiway
RKPC,RKPC-G1=RP47,RKPC-G1,126.495388491598,33.50783851136008,0,Gate,RKPC-RP47,126.4957159689034,33.50874318324178,0,Ramp,Gate
RKPC,RKPC-G2=RP32,RKPC-G2,126.494895273845,33.50793418477807,0,Gate,RKPC-RP32,126.4948292318145,33.50939133245623,0,Ramp,Gate
RKPC,RKPC-G3=RP27,RKPC-G3,126.4944028,33.50793611,0,Gate,RKPC-RP27,126.4943488062484,33.50922808445501,0,Ramp,Gate
RKPC,RKPC-G6=RP26,RKPC-G6,126.4937667,33.50769722,0,Gate,RKPC-RP26,126.4938366570383,33.50920064364625,0,Ramp,Gate
RKPC,RKPC-G7=RP24,RKPC-G7,126.4930444,33.50763056,0,Gate,RKPC-RP24,126.4931034422466,33.50881344889905,0,Ramp,Gate
RKPC,RKPC-G9=RP22,RKPC-G9,126.4924444,33.50745833,0,Gate,RKPC-RP22,126.4921861282704,33.5083304938296,0,Ramp,Gate
RKPC,RKPC-G10=RP20,RKPC-G10,126.4919583,33.50701111,0,Gate,RKPC-RP20,126.4913291103562,33.50789574871769,0,Ramp,Gate
RKPC,RKPC-G13=RP19,RKPC-G13,126.4913583,33.50658611,0,Gate,RKPC-RP19,126.490694863793,33.50756827723752,0,Ramp,Gate
RKPC,RKPC-G15=RP17,RKPC-G15,126.4906944,33.50624444,0,Gate,RKPC-RP17,126.4900234300592,33.50721581207876,0,Ramp,Gate
RKPC,RKPC-G17=RP16,RKPC-G17,126.4900222,33.50616111,0,Gate,RKPC-RP16,126.4894921240584,33.50695555265656,0,Ramp,Gate
RKPC,RKPC-G18=RP14,RKPC-G18,126.4896306,33.50600278,0,Gate,RKPC-RP14,126.4890907759791,33.50674567447596,0,Ramp,Gate
RKPC,RKPC-G20=RP13,RKPC-G20,126.4892417,33.50553333,0,Gate,RKPC-RP13,126.4885742062833,33.50648385759038,0,Ramp,Gate
RKPC,RKPC-G30=RP10,RKPC-G30,126.4884444,33.50505,0,Gate,RKPC-RP10,126.4877032016448,33.50604900629406,0,Ramp,Gate
RKPC,RKPC-G31=RP8,RKPC-G31,126.4877806,33.50470833,0,Gate,RKPC-RP8,126.4870656040487,33.50571457028707,0,Ramp,Gate
RKPC,RKPC-G32=RP6,RKPC-G32,126.4871167,33.50436667,0,Gate,RKPC-RP6,126.4864041495598,33.50537976964019,0,Ramp,Gate
RKPC,RKPC-G33=RP4,RKPC-G33,126.4861722,33.50436944,0,Gate,RKPC-RP4,126.4856928548075,33.50501374194764,0,Ramp,Gate
RKPC,RKPC-G34=RP3,RKPC-G34,126.48565,33.50410278,0,Gate,RKPC-RP3,126.4852001331328,33.50476061030362,0,Ramp,Gate
RKPC,RKPC-G35=RP2,RKPC-G35,126.4852694,33.50390556,0,Gate,RKPC-RP2,126.4848088183307,33.5045664560719,0,Ramp,Gate
RKPC,RKPC-G36=RP46,RKPC-G36,126.4848889,33.50371111,0,Gate,RKPC-RP46,126.4844262924828,33.50436537405773,0,Ramp,Gate
RKPC,RKPC-G37=RP1,RKPC-G37,126.4845083,33.50351389,0,Gate,RKPC-RP1,126.4841437020652,33.50422830356752,0,Ramp,Gate
RKPC,RKPC-G40=RP25,RKPC-G40,126.4929253006453,33.50971348975363,0,Gate,RKPC-RP25,126.4934951451603,33.50902960594497,0,Ramp,Gate
RKPC,RKPC-G40=TX36,RKPC-G40,126.4929253006453,33.50971348975363,0,Gate,RKPC-TX36,126.492561502157,33.51029007621509,0,Taxiway,Gate
RKPC,RKPC-G51=RP24,RKPC-G51,126.4925194,33.50951667,0,Gate,RKPC-RP24,126.4931034422466,33.50881344889905,0,Ramp,Gate
RKPC,RKPC-G51=TX34,RKPC-G51,126.4925194,33.50951667,0,Gate,RKPC-TX34,126.4921702211735,33.5100856478061,0,Taxiway,Gate
RKPC,RKPC-G52=RP23,RKPC-G52,126.4918833,33.50919167,0,Gate,RKPC-RP23,126.492424061767,33.50848254933712,0,Ramp,Gate
RKPC,RKPC-G52=TX33,RKPC-G52,126.4918833,33.50919167,0,Gate,RKPC-TX33,126.4914769814584,33.50975070694431,0,Taxiway,Gate
RKPC,RKPC-G53=RP21,RKPC-G53,126.4913139,33.5089,0,Gate,RKPC-RP21,126.4918932178578,33.50818389481812,0,Ramp,Gate
RKPC,RKPC-G53=TX32,RKPC-G53,126.4913139,33.5089,0,Gate,RKPC-TX32,126.4909049621155,33.50946151181505,0,Taxiway,Gate
RKPC,RKPC-G54=RP20,RKPC-G54,126.4907472,33.50860833,0,Gate,RKPC-RP20,126.4913291103562,33.50789574871769,0,Ramp,Gate
RKPC,RKPC-G54=TX31,RKPC-G54,126.4907472,33.50860833,0,Gate,RKPC-TX31,126.4903442600556,33.50916621098551,0,Taxiway,Gate
RKPC,RKPC-G55=RP19,RKPC-G55,126.4901694,33.50831389,0,Gate,RKPC-RP19,126.490694863793,33.50756827723752,0,Ramp,Gate
RKPC,RKPC-G55=TX30,RKPC-G55,126.4901694,33.50831389,0,Gate,RKPC-TX30,126.4897917494558,33.50886938958807,0,Taxiway,Gate
RKPC,RKPC-G56=RP18,RKPC-G56,126.4897917,33.50811667,0,Gate,RKPC-RP18,126.4903453171415,33.50740044637918,0,Ramp,Gate
RKPC,RKPC-G56=TX29,RKPC-G56,126.4897917,33.50811667,0,Gate,RKPC-TX29,126.4893792252426,33.50866342515516,0,Taxiway,Gate
RKPC,RKPC-G57=RP17,RKPC-G57,126.4894139,33.50792222,0,Gate,RKPC-RP17,126.4900234300592,33.50721581207876,0,Ramp,Gate
RKPC,RKPC-G57=TX28,RKPC-G57,126.4894139,33.50792222,0,Gate,RKPC-TX28,126.4890081177997,33.50848786874459,0,Taxiway,Gate
RKPC,RKPC-G60=RP12,RKPC-G60,126.4878583,33.50715,0,Gate,RKPC-RP12,126.4884187594446,33.50641614673143,0,Ramp,Gate
RKPC,RKPC-G60=TX24,RKPC-G60,126.4878583,33.50715,0,Gate,RKPC-TX24,126.4874624289114,33.50765619543386,0,Taxiway,Gate
RKPC,RKPC-G61=RP11,RKPC-G61,126.4873333,33.50688056,0,Gate,RKPC-RP11,126.4879025764132,33.50614337212951,0,Ramp,Gate
RKPC,RKPC-G61=TX23,RKPC-G61,126.4873333,33.50688056,0,Gate,RKPC-TX23,126.4869528755301,33.50741416254179,0,Taxiway,Gate
RKPC,RKPC-G62=RP9,RKPC-G62,126.4867778,33.50659444,0,Gate,RKPC-RP9,126.4873441100673,33.50586377767716,0,Ramp,Gate
RKPC,RKPC-G62=TX46,RKPC-G62,126.4867778,33.50659444,0,Gate,RKPC-TX46,126.4863932527388,33.50712254787926,0,Taxiway,Gate
RKPC,RKPC-G63=RP7,RKPC-G63,126.4862056,33.50630278,0,Gate,RKPC-RP7,126.4867864644063,33.50554802910045,0,Ramp,Gate
RKPC,RKPC-G63=TX21,RKPC-G63,126.4862056,33.50630278,0,Gate,RKPC-TX21,126.48580568843,33.50681083760645,0,Taxiway,Gate
RKPC,RKPC-G64=RP3,RKPC-G64,126.4846944,33.50540833,0,Gate,RKPC-RP3,126.4852001331328,33.50476061030362,0,Ramp,Gate
RKPC,RKPC-G64=TX19,RKPC-G64,126.4846944,33.50540833,0,Gate,RKPC-TX19,126.4842516958226,33.50603493745285,0,Taxiway,Gate
RKPC,RKPC-G65=RP2,RKPC-G65,126.4843139,33.50521389,0,Gate,RKPC-RP2,126.4848088183307,33.5045664560719,0,Ramp,Gate
RKPC,RKPC-G65=TX18,RKPC-G65,126.4843139,33.50521389,0,Gate,RKPC-TX18,126.4838630695661,33.50583586091476,0,Taxiway,Gate
RKPC,RKPC-G80=RP45,RKPC-G80,126.5000722,33.50581389,0,Gate,RKPC-RP45,126.5005470777678,33.50638502518115,0,Ramp,Gate
RKPC,RKPC-G81=RP44,RKPC-G81,126.4996556,33.50606667,0,Gate,RKPC-RP44,126.5001368596685,33.50663402184785,0,Ramp,Gate
RKPC,RKPC-G82=RP43,RKPC-G82,126.4992139,33.50632778,0,Gate,RKPC-RP43,126.4996904920848,33.50690817043191,0,Ramp,Gate
RKPC,RKPC-G83=RP42,RKPC-G83,126.4988139,33.50656944,0,Gate,RKPC-RP42,126.4992834888213,33.50714384670737,0,Ramp,Gate
RKPC,RKPC-G84=RP41,RKPC-G84,126.4984111,33.50681944,0,Gate,RKPC-RP41,126.4988457135567,33.50739335368776,0,Ramp,Gate
RKPC,RKPC-G85=RP40,RKPC-G85,126.4967833,33.50753889,0,Gate,RKPC-RP40,126.4974607988558,33.50822367095379,0,Ramp,Gate
RKPC,RKPC-G86=RP39,RKPC-G86,126.4963444,33.507725,0,Gate,RKPC-RP39,126.4970283928706,33.50847692214077,0,Ramp,Gate
RKPC,RKPC-RP1=RP46,RKPC-RP1,126.4841437020652,33.50422830356752,0,Ramp,RKPC-RP46,126.4844262924828,33.50436537405773,0,Ramp,Ramp
RKPC,RKPC-RP1=TX17,RKPC-RP1,126.4841437020652,33.50422830356752,0,Ramp,RKPC-TX17,126.4832755358284,33.50551811187896,0,Taxiway,Ramp
RKPC,RKPC-RP2=RP46,RKPC-RP2,126.4848088183307,33.5045664560719,0,Ramp,RKPC-RP46,126.4844262924828,33.50436537405773,0,Ramp,Ramp
RKPC,RKPC-RP2=RP3,RKPC-RP2,126.4848088183307,33.5045664560719,0,Ramp,RKPC-RP3,126.4852001331328,33.50476061030362,0,Ramp,Ramp
RKPC,RKPC-RP3=RP4,RKPC-RP3,126.4852001331328,33.50476061030362,0,Ramp,RKPC-RP4,126.4856928548075,33.50501374194764,0,Ramp,Ramp
RKPC,RKPC-RP4=RP5,RKPC-RP4,126.4856928548075,33.50501374194764,0,Ramp,RKPC-RP5,126.4859485030332,33.50513288842205,0,Ramp,Ramp
RKPC,RKPC-RP5=RP6,RKPC-RP5,126.4859485030332,33.50513288842205,0,Ramp,RKPC-RP6,126.4864041495598,33.50537976964019,0,Ramp,Ramp
RKPC,RKPC-RP5=TX20,RKPC-RP5,126.4859485030332,33.50513288842205,0,Ramp,RKPC-TX20,126.4849849347304,33.50639749736753,0,Taxiway,Ramp
RKPC,RKPC-RP6=RP7,RKPC-RP6,126.4864041495598,33.50537976964019,0,Ramp,RKPC-RP7,126.4867864644063,33.50554802910045,0,Ramp,Ramp
RKPC,RKPC-RP7=RP8,RKPC-RP7,126.4867864644063,33.50554802910045,0,Ramp,RKPC-RP8,126.4870656040487,33.50571457028707,0,Ramp,Ramp
RKPC,RKPC-RP8=RP9,RKPC-RP8,126.4870656040487,33.50571457028707,0,Ramp,RKPC-RP9,126.4873441100673,33.50586377767716,0,Ramp,Ramp
RKPC,RKPC-RP9=RP10,RKPC-RP9,126.4873441100673,33.50586377767716,0,Ramp,RKPC-RP10,126.4877032016448,33.50604900629406,0,Ramp,Ramp
RKPC,RKPC-RP10=RP11,RKPC-RP10,126.4877032016448,33.50604900629406,0,Ramp,RKPC-RP11,126.4879025764132,33.50614337212951,0,Ramp,Ramp
RKPC,RKPC-RP11=RP12,RKPC-RP11,126.4879025764132,33.50614337212951,0,Ramp,RKPC-RP12,126.4884187594446,33.50641614673143,0,Ramp,Ramp
RKPC,RKPC-RP12=RP13,RKPC-RP12,126.4884187594446,33.50641614673143,0,Ramp,RKPC-RP13,126.4885742062833,33.50648385759038,0,Ramp,Ramp
RKPC,RKPC-RP13=RP14,RKPC-RP13,126.4885742062833,33.50648385759038,0,Ramp,RKPC-RP14,126.4890907759791,33.50674567447596,0,Ramp,Ramp
RKPC,RKPC-RP14=RP15,RKPC-RP14,126.4890907759791,33.50674567447596,0,Ramp,RKPC-RP15,126.4892883952804,33.50684420960479,0,Ramp,Ramp
RKPC,RKPC-RP15=RP16,RKPC-RP15,126.4892883952804,33.50684420960479,0,Ramp,RKPC-RP16,126.4894921240584,33.50695555265656,0,Ramp,Ramp
RKPC,RKPC-RP15=TX25,RKPC-RP15,126.4892883952804,33.50684420960479,0,Ramp,RKPC-TX25,126.4883466387693,33.50809782958557,0,Taxiway,Ramp
RKPC,RKPC-RP16=RP17,RKPC-RP16,126.4894921240584,33.50695555265656,0,Ramp,RKPC-RP17,126.4900234300592,33.50721581207876,0,Ramp,Ramp
RKPC,RKPC-RP17=RP18,RKPC-RP17,126.4900234300592,33.50721581207876,0,Ramp,RKPC-RP18,126.4903453171415,33.50740044637918,0,Ramp,Ramp
RKPC,RKPC-RP18=RP19,RKPC-RP18,126.4903453171415,33.50740044637918,0,Ramp,RKPC-RP19,126.490694863793,33.50756827723752,0,Ramp,Ramp
RKPC,RKPC-RP19=RP20,RKPC-RP19,126.490694863793,33.50756827723752,0,Ramp,RKPC-RP20,126.4913291103562,33.50789574871769,0,Ramp,Ramp
RKPC,RKPC-RP20=RP21,RKPC-RP20,126.4913291103562,33.50789574871769,0,Ramp,RKPC-RP21,126.4918932178578,33.50818389481812,0,Ramp,Ramp
RKPC,RKPC-RP21=RP22,RKPC-RP21,126.4918932178578,33.50818389481812,0,Ramp,RKPC-RP22,126.4921861282704,33.5083304938296,0,Ramp,Ramp
RKPC,RKPC-RP22=RP23,RKPC-RP22,126.4921861282704,33.5083304938296,0,Ramp,RKPC-RP23,126.492424061767,33.50848254933712,0,Ramp,Ramp
RKPC,RKPC-RP23=RP24,RKPC-RP23,126.492424061767,33.50848254933712,0,Ramp,RKPC-RP24,126.4931034422466,33.50881344889905,0,Ramp,Ramp
RKPC,RKPC-RP24=RP25,RKPC-RP24,126.4931034422466,33.50881344889905,0,Ramp,RKPC-RP25,126.4934951451603,33.50902960594497,0,Ramp,Ramp
RKPC,RKPC-RP25=RP26,RKPC-RP25,126.4934951451603,33.50902960594497,0,Ramp,RKPC-RP26,126.4938366570383,33.50920064364625,0,Ramp,Ramp
RKPC,RKPC-RP26=RP30,RKPC-RP26,126.4938366570383,33.50920064364625,0,Ramp,RKPC-RP30,126.4942589191946,33.50942808818583,0,Ramp,Ramp
RKPC,RKPC-RP26=RP26,RKPC-RP26,126.4938366570383,33.50920064364625,0,Ramp,RKPC-RP26,126.4938366570383,33.50920064364625,0,Ramp,Ramp
RKPC,RKPC-RP27=RP30,RKPC-RP27,126.4943488062484,33.50922808445501,0,Ramp,RKPC-RP30,126.4942589191946,33.50942808818583,0,Ramp,Ramp
RKPC,RKPC-RP28=RP30,RKPC-RP28,126.4945226469689,33.50955434477623,0,Ramp,RKPC-RP30,126.4942589191946,33.50942808818583,0,Ramp,Ramp
RKPC,RKPC-RP28=RP29,RKPC-RP28,126.4945226469689,33.50955434477623,0,Ramp,RKPC-RP29,126.4939012529485,33.5096929035787,0,Ramp,Ramp
RKPC,RKPC-RP28=RP31,RKPC-RP28,126.4945226469689,33.50955434477623,0,Ramp,RKPC-RP31,126.4948925973346,33.50973929399947,0,Ramp,Ramp
RKPC,RKPC-RP29=RP30,RKPC-RP29,126.4939012529485,33.5096929035787,0,Ramp,RKPC-RP30,126.4942589191946,33.50942808818583,0,Ramp,Ramp
RKPC,RKPC-RP29=TX37,RKPC-RP29,126.4939012529485,33.5096929035787,0,Ramp,RKPC-TX37,126.4931966892751,33.51063651530566,0,Taxiway,Ramp
RKPC,RKPC-RP30=RP27,RKPC-RP30,126.4942589191946,33.50942808818583,0,Ramp,RKPC-RP27,126.4943488062484,33.50922808445501,0,Ramp,Ramp 
RKPC,RKPC-RP30=RP32,RKPC-RP30,126.4942589191946,33.50942808818583,0,Ramp,RKPC-RP32,126.4948292318145,33.50939133245623,0,Ramp,Ramp
RKPC,RKPC-RP31=RP32,RKPC-RP31,126.4948925973346,33.50973929399947,0,Ramp,RKPC-RP32,126.4948292318145,33.50939133245623,0,Ramp,Ramp
